10000000         0.0194588        3353          3225         2917         0.362206         
20000000         0.11165        3893          3111         2346         0.356674         
30000000         -0.033794        3531          3778         2228         0.363808         
40000000         -0.0234729        3557          3728         2278         0.364799         
50000000         -0.175368        3080          4390         2095         0.364876         
60000000         -0.181031        2979          4296         2338         0.366707         
70000000         -0.12913        3163          4101         2236         0.362396         
80000000         -0.170388        3121          4403         2070         0.365982         
90000000         -0.259606        2765          4704         2105         0.365219         
100000000         -0.22606        3148          4987         1589         0.370941         
110000000         -0.270717        2935          5114         1607         0.368347         
120000000         -0.323325        2682          5245         1746         0.368996         
130000000         -0.347397        2444          5046         2172         0.368576         
140000000         -0.264365        3015          5182         1522         0.37075         
150000000         -0.193823        3315          4909         1471         0.369835         
160000000         -0.12722        3612          4665         1425         0.370102         
170000000         -0.0178699        4122          4272         1275         0.368843         
180000000         -0.0215028        4050          4228         1406         0.369415         
190000000         0.0911165        4305          3586         1811         0.370102         
200000000         0.234627        4899          3037         1779         0.370598         
210000000         0.240743        4842          2963         1796         0.366211         
220000000         0.284497        5050          2813         1776         0.367699         
230000000         0.35272        5396          2582         1769         0.371819         
240000000         0.308342        5113          2703         1838         0.368271         
250000000         0.345109        5445          2651         1652         0.371857         
260000000         0.398031        5467          2354         1927         0.371819         
270000000         0.363888        5178          2415         2034         0.367241         
280000000         0.457425        5614          2090         1994         0.369949         
290000000         0.390393        5239          2297         2141         0.369148         
300000000         0.484496        5673          1970         2142         0.373268         
310000000         0.448779        5367          2042         2285         0.369797         
320000000         0.451201        5286          1999         2331         0.366821         
330000000         0.480557        5102          1790         2586         0.361557         
340000000         0.487206        5725          1974         2042         0.37159         
350000000         0.501895        5747          1906         2190         0.375481         
360000000         0.398665        5659          2433         1776         0.376434         
370000000         0.268172        5138          2965         1599         0.370102         
380000000         0.254686        5020          2982         1712         0.37056         
390000000         0.151556        4293          3163         2110         0.364914         
400000000         0.193643        4281          2892         2368         0.36396         
410000000         0.106516        4067          3284         2185         0.36377         
420000000         0.0886212        4066          3404         2174         0.367889         
430000000         -0.00489663        3658          3694         2244         0.366058         
440000000         0.0430168        3734          3426         2429         0.365829         
450000000         0.102098        3967          3232         2405         0.366364         
460000000         0.185697        4460          3063         2118         0.367775         
470000000         0.203578        4508          2983         2044         0.363731         
480000000         0.195163        4250          2862         2472         0.365601         
490000000         0.152209        3872          2849         2872         0.365944         
500000000         0.137164        3938          2988         2673         0.366173         
510000000         0.194856        3995          2692         3043         0.37117         
520000000         0.291339        4264          2340         2938         0.363998         
530000000         0.346118        4352          2114         3036         0.362473         
540000000         0.369347        4360          2008         3308         0.36911         
550000000         0.31311        4372          2287         2877         0.36377         
560000000         0.253474        3924          2337         3250         0.362816         
570000000         0.365133        4064          1890         3742         0.369873         
580000000         0.278287        3762          2124         3742         0.367279         
590000000         0.247383        3754          2265         3666         0.369453         
600000000         0.21523        3447          2226         3938         0.366631         
610000000         0.266006        3322          1926         4335         0.365562         
620000000         0.210265        2924          1908         4757         0.365791         
630000000         0.2844        3071          1711         4876         0.368423         
640000000         0.143948        2547          1906         5155         0.366478         
650000000         0.0933163        2560          2123         4995         0.369186         
660000000         0.0768581        2550          2186         5049         0.373268         
670000000         0.177726        2538          1772         5433         0.371666         
680000000         0.139136        2624          1983         5053         0.368538         
690000000         0.283456        3045          1700         4896         0.367775         
700000000         0.255834        2879          1706         5071         0.368347         
710000000         0.104193        2660          2158         4664         0.36171         
720000000         0.25437        3050          1813         4849         0.370483         
730000000         0.182176        2706          1872         5104         0.369339         
740000000         0.208182        2835          1858         5075         0.37262         
750000000         0.312708        3161          1655         4890         0.370255         
760000000         0.331981        3282          1646         4685         0.366707         
770000000         0.401674        3685          1573         4468         0.371017         
780000000         0.254271        3157          1877         4591         0.367165         
790000000         0.370701        3607          1656         4368         0.367393         
800000000         0.388713        3285          1446         5008         0.371513         
810000000         0.366245        3404          1579         4614         0.366058         
820000000         0.23417        2875          1784         5057         0.370636         
830000000         0.255804        2921          1731         5046         0.369949         
840000000         0.316611        3333          1730         4615         0.369186         
850000000         0.442105        3562          1378         4748         0.369568         
860000000         0.275839        2870          1629         5199         0.369949         
870000000         0.27346        2687          1533         5479         0.369987         
880000000         0.193491        2347          1586         5738         0.368919         
890000000         0.186731        2701          1851         5152         0.370178         
900000000         0.157558        2351          1711         5627         0.369606         
910000000         0.168272        2305          1641         5855         0.373878         
920000000         0.115653        2320          1839         5512         0.368919         
930000000         0.0208187        2182          2093         5460         0.371361         
940000000         -0.096318        1853          2248         5682         0.373192         
950000000         -0.0111825        2078          2125         5573         0.372925         
960000000         -0.0282914        2181          2308         5101         0.365829         
970000000         0.147261        2419          1798         5476         0.369759         
980000000         0.148564        2559          1897         5272         0.371094         
990000000         0.159009        2573          1867         5076         0.363007         
1000000000         0.202738        2548          1689         5479         0.370636         
1010000000         0.196365        2501          1680         5486         0.368767         
1020000000         0.137656        2281          1729         5758         0.37262         
1030000000         0.156162        2247          1640         5894         0.373116         
1040000000         0.107115        2093          1688         6070         0.375786         
1050000000         0.0396064        2113          1952         5585         0.368118         
1060000000         0.100303        2364          1933         5496         0.373573         
1070000000         0.267857        2911          1681         5090         0.369339         
1080000000         0.343448        3055          1493         5078         0.367203         
1090000000         0.285838        2969          1649         5074         0.36972         
1100000000         0.35438        3239          1544         4755         0.363846         
1110000000         0.393712        3524          1533         4655         0.370483         
1120000000         0.465448        3849          1404         4368         0.367012         
1130000000         0.464157        3850          1409         4481         0.371552         
1140000000         0.46836        3527          1277         5043         0.375633         
